,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
26,195,2020-08-01 00:18:06.2090,2020-08-01 00:21:21.9060,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,44718,Subscriber,1967,2
27,2339,2020-08-01 00:25:22.2190,2020-08-01 01:04:21.6770,3185,City Hall,40.717732500000004,-74.04384499999999,3275,Columbus Drive,40.71835519823214,-74.03891444206238,44913,Customer,1994,1
28,1601,2020-08-01 00:25:32.6530,2020-08-01 00:52:14.5520,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42320,Customer,1969,0
29,37559,2020-08-01 00:25:45.5810,2020-08-01 10:51:45.0490,3185,City Hall,40.717732500000004,-74.04384499999999,3275,Columbus Drive,40.71835519823214,-74.03891444206238,44683,Customer,1997,2
30,1569,2020-08-01 00:26:05.0020,2020-08-01 00:52:14.6150,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42260,Customer,1997,2
31,983,2020-08-01 00:26:17.3410,2020-08-01 00:42:41.1270,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42310,Customer,1993,1
32,1252,2020-08-01 00:26:46.3560,2020-08-01 00:47:39.0200,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42285,Customer,1997,2
33,4031,2020-08-01 00:27:24.0560,2020-08-01 01:34:35.2850,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,44750,Customer,1993,1
34,4014,2020-08-01 00:27:27.2160,2020-08-01 01:34:22.1860,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,17415,Customer,1990,2
35,1830,2020-08-01 00:30:07.5260,2020-08-01 01:00:38.3260,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3280,Astor Place,40.71928220070703,-74.07126188278198,42212,Customer,1969,0
